image_name|pca_1|pca_2|pca_3|images_cluster_s|std_units
data/f_063.jpg|21.47807462947017|6.0887443890909765|7.8440637292817454|19|0.6319380651534102
data/n_077.jpg|45.11241700195407|5.181742311072759|4.120255941210032|2|-1.4097158572212483
data/f_116.jpg|18.00561240995629|10.237976077455347|-6.020076377820925|19|-0.2574042335858031
data/t_064.jpg|25.06328734737458|-2.594703998226527|-22.856640565316958|8|0.4217384080449489
data/q_098.jpg|-29.971720757201304|-46.653198264105015|58.228982214672584|3|-1.2795203196524485
data/d_101.jpg|18.632262399458433|-0.32048231467868343|-17.860707897421218|8|2.6530653407428315
data/g_031.jpg|-61.55078947862415|78.97416340588633|30.96117190492403|6|0.3039104318600373
data/m_118.jpg|-17.155660299452546|11.731590442865356|-5.280595825600958|10|0.1157029833518884
data/o_145.jpg|-12.871473694402452|-20.553379644235598|9.059438639389102|13|0.7028274656976767
data/g_009.jpg|-59.32612585180416|78.47453845525872|30.404320495131078|6|-0.4380287971290021
data/c_012.jpg|-15.196207476938945|-13.69107895111923|4.4494968367433545|15|-0.9216370075017931
data/s_117.jpg|75.19342127807029|27.35787945508935|40.455818460114415|12|0.3914271883860154
data/m_006.jpg|-16.679038896168446|14.199490508071849|-3.7865570755173548|10|0.7884103566977143
data/a_148.jpg|-21.47770705859685|-4.977477635423227|-6.654678277016553|1|-0.36281124807301685
data/q_060.jpg|-23.76720776579888|-37.649083362554556|47.56882390478179|16|-0.17613814072511175
data/m_004.jpg|17.078422262580162|16.80792491643942|-10.279980605447903|10|1.9428334190924486
data/d_124.jpg|19.44448817153367|-4.531095180367541|-24.594219432869462|11|0.7849486779535653
data/d_126.jpg|37.554497479082954|-0.4115555341941532|3.7830662287637487|11|-0.39750484974215744
data/p_094.jpg|-3.2776004585561904|-10.498990886030542|-19.985984367307285|4|3.8165186060064844
data/h_g_037.jpg|-32.08060873201178|0.7371713065932841|-11.461819751320563|17|-0.9423764671837361
data/i_125.jpg|-8.435444608465328|-13.355812872766183|-8.67493978399264|7|-0.3187477943966704
data/g_155.jpg|-69.03533755150035|90.17641957763088|37.4991855534641|6|0.8083889642009955
data/q_123.jpg|-25.877242617726406|-41.530790264067775|44.08271663906311|16|-2.321757475199946
data/h_g_029.jpg|-25.71970954071281|-3.5574540414174733|-10.180341648169051|1|-0.3473405061121927
data/f_014.jpg|20.488088821496525|30.311872984404495|2.2124505773764747|19|2.177785260473612
data/h_029.jpg|-22.828127098377315|-2.7935054086099607|-14.067826946495105|5|2.958497064639507
data/n_090.jpg|47.36305465671698|1.0985510524021855|12.170420578212914|2|-0.7942574986969786
data/f_057.jpg|11.334766670500375|6.547865545718802|21.05159290920947|19|1.5173611911794818
data/k_i_015.jpg|38.275014446063665|23.71788666348612|-6.1502278704900055|19|1.363560061632146
data/p_077.jpg|1.0597957111909493|-15.650841749801053|-24.901704933904078|4|-1.5926128878728876
data/b_143.jpg|-18.32830639565015|0.44413361647227195|-10.402954118691055|18|0.2939797355474215
data/q_097.jpg|-38.358921902725186|-42.726641701503624|59.24777827375376|3|-0.6502687709502004
data/l_080.jpg|4.42181633388317|-12.952612958224218|11.927472854677934|0|-0.9244121223934605
data/o_104.jpg|-19.86199913902991|-14.030346611908797|-3.273405632752666|13|1.8862909198421904
data/b_152.jpg|-31.339149478485293|2.8189194181441217|-3.2371213845804023|18|2.4047927617493405
data/d_141.jpg|17.01008298604726|-12.293700858321461|-21.85941852709492|11|0.3468078597037522
data/p_o_024.jpg|-30.186526611456603|15.087393842944014|-10.000472018681839|9|2.0541936706908475
data/h_166.jpg|5.016029986194528|-13.688693691567371|-18.31561715351866|5|0.7878722731145064
data/k_i_131.jpg|-2.391921320700672|-15.269850219643027|-19.086763318946137|1|-0.09271700367586137
data/n_136.jpg|57.47106139547417|25.73249511813793|4.97422365282149|2|2.991981654559666
data/h_033.jpg|-12.140447565982331|-2.425473468406852|-11.319182096763031|9|0.9724466085120744
data/c_018.jpg|-31.066460948353605|-30.287695462622416|25.217864482736797|15|-0.5032108903561989
data/b_063.jpg|-31.46957195546422|-2.1518705039932193|-2.2521852050484794|18|-0.17892688257767747
data/h_g_118.jpg|-23.805062053960413|4.905798795703205|-9.314675502725308|17|-0.00085496463457023
data/c_035.jpg|-30.15465341063172|-10.793639308257774|29.771153111754497|15|1.555708808145815
data/d_153.jpg|31.878863309033065|-0.3675542370520201|-3.3596277314334406|11|1.6605782159176332
data/g_091.jpg|-31.007223787848726|28.68653439179122|4.919250570193317|6|0.7516944020300955
data/n_131.jpg|25.922482684503482|-2.6368753142714576|-14.511330248276835|19|-0.52962103709321
data/l_130.jpg|7.989256486230434|-12.090749589316825|11.783449312414293|0|-1.8361915698181301
data/124.jpg|17.519881076341992|3.4090478809909017|-8.962011901398752|19|-1.1542192180034574
data/p_o_042.jpg|-21.734075040583708|-0.20596330981640362|-4.698155770083659|1|0.9609464271500215
data/b_171.jpg|-40.92654470056697|1.5080467368830202|0.5425891785982171|18|1.8526101548987384
data/o_009.jpg|-12.12201936156168|-10.618321810705504|0.2773045754850126|13|-1.5674032183143523
data/q_029.jpg|-38.27321233057824|-56.04198993290376|64.18451102961373|3|-0.9042248547377657
data/f_062.jpg|32.98179531796906|9.106988525591628|-1.2998502485182728|19|0.40637317821655755
data/s_080.jpg|68.8663043910675|10.349618637647845|21.827365971318432|12|2.1055492946609125
data/l_143.jpg|9.74053979410658|-1.7032955300327055|-0.7936438925053849|0|1.1447534708839315
data/h_g_103.jpg|-30.80988457108523|1.022731966901623|1.531518472008529|17|-1.9947397360337518
data/n_047.jpg|51.87988361499764|9.032549054962926|5.1990711858822545|2|-0.8081591293467082
data/d_010.jpg|14.02322041318443|-10.741215454134187|-10.884397370403086|11|-0.4734679869823639
data/t_020.jpg|20.269075545489386|-3.288798946742702|-22.569257479454414|8|-0.04173570385501994
data/k_i_084.jpg|10.133051152565645|-3.16920387772579|-24.10339264825371|19|0.45415127497027263
data/c_038.jpg|-19.18651125886766|-26.220036718027806|13.857073222925294|15|-1.4739344684950577
data/h_121.jpg|-1.3444915449618826|-10.432385134290076|-19.63994832800462|5|-0.3362850899147185
data/a_061.jpg|-13.645890716776801|-11.182967704177772|-6.863263845404951|1|-2.11365018583506
data/b_158.jpg|-22.471822421652593|-7.940283432247311|-17.272693852820673|18|-1.47070009746505
data/m_144.jpg|-0.13900338983927932|20.451084534916735|-9.147522332017244|10|0.38030778819683553
data/k_i_092.jpg|22.181796150860247|0.270099169337026|-19.318604198743532|19|0.02975337007891084
data/p_o_141.jpg|-25.22703847523331|16.58203574194008|-7.432535895607391|14|0.9429090648982645
data/o_161.jpg|-9.292158793331883|-4.889559477592232|-7.786764032719217|1|0.5221841978560581
data/l_109.jpg|-0.8111196389961857|-9.572310672813467|12.88697988397812|0|-0.46020876131279864
data/q_055.jpg|-35.68507597711346|-43.223645965749384|45.302991441830336|3|0.7588486858040481
data/t_009.jpg|12.81651879709001|-17.544344476631963|-23.976844670846518|8|2.450409495765547
data/l_085.jpg|-0.029939971421307405|-12.907608220237197|2.633000236980341|0|-0.6514856230601284
data/121.jpg|12.294712478353537|-3.281108300330192|-26.07683481045217|19|-0.5962033764227399
data/s_100.jpg|50.77183103226418|5.403377694260571|8.343737507218146|2|2.0577467499222624
data/s_094.jpg|83.85036924464814|21.596625413157987|51.92307736784985|12|-0.5033759408706884
data/q_005.jpg|-22.4793808711036|-17.08524622610903|12.160375627650158|9|1.4470388546641004
data/a_114.jpg|5.297330566986464|-7.022484403861725|-10.88277253359925|1|-0.603273799634309
data/s_123.jpg|61.84014778160713|6.8351334577883245|30.417945897700992|12|0.2869092342645458
data/c_112.jpg|-23.22515829413937|-23.071045246770343|11.080922814849137|15|-0.3016320974612136
data/k_i_037.jpg|15.27268034081616|3.331839929912305|-15.98961223090939|19|-0.1486334930232981
data/n_103.jpg|51.971800125104174|11.719614569130275|20.499298622849864|2|-0.03269568037962344
data/p_o_129.jpg|-42.347103881171954|48.506358300821496|13.360866006568822|14|-0.24866165748261043
data/k_i_149.jpg|22.268194768157393|6.563098145155264|-19.893575886507374|19|0.32642645982496754
data/q_023.jpg|-36.87338556820162|-52.9100546218541|66.9226357901042|3|1.4515382296504575
data/a_119.jpg|-29.278558615791596|-11.17809683363884|9.144526528662835|1|1.5499124687993922
data/l_019.jpg|12.70822921790527|-8.321717251120132|12.504975437942369|0|-0.9930247243407369
data/n_085.jpg|34.904750980146126|-0.8647407885254818|5.481300034494943|2|-0.7042078849897349
data/h_032.jpg|-5.855838731730706|-0.7785883884305134|-12.847539778126277|5|-0.8378057875655394
data/b_069.jpg|-23.562332036254187|-5.5455000977695725|-11.690684105575016|18|-1.5299660088330436
data/m_045.jpg|1.0335405356578244|15.0586399897724|-6.497742086920754|10|-1.2734337395503057
data/b_050.jpg|-19.835131575484823|-5.58484891746|-25.44780818737628|18|-0.6764389575539369
data/s_016.jpg|88.83224359304741|17.310062193052634|57.02120745275188|12|-1.0457789885092503
data/062.jpg|44.765954266732486|12.527766190499165|-4.113611936587087|19|-0.7729761037317459
data/b_149.jpg|-23.11697050517925|-9.833594849849908|-13.352664772186031|18|-0.8234914954691375
data/025.jpg|25.914922170468046|-3.588919252297396|-14.220521931111978|19|-0.3895284377452701
data/q_002.jpg|-29.002912538620645|-52.119041239457104|63.83605420534555|16|0.818310786840537
data/t_155.jpg|22.44189778668935|-5.977956135418309|-9.253936697153518|8|0.3009973821911467
data/o_108.jpg|-13.303199892645486|-5.9468286416810425|-1.0533247606409353|1|-0.8065698384321474
data/014.jpg|75.27165072557159|35.03073952903896|1.8609055196510764|19|4.40581787582725
data/t_027.jpg|19.766054930506197|-7.623032374137098|-21.22388515669824|8|0.9928285263257716
data/b_161.jpg|-18.972633963857522|-13.77589887508127|-21.145294228202207|18|-0.7789774384006413
data/k_i_005.jpg|18.80305143899794|4.7757398987084425|-11.960143622360492|19|-0.9486212014311896
data/i_133.jpg|-19.489467445431266|1.8316963202270247|-11.879339434151506|1|1.30398677100205
data/g_117.jpg|-27.066962007808463|23.653065690769008|0.39226753896742306|9|0.6076186309793424
data/h_g_018.jpg|-32.023225894207066|0.17650307248165148|0.44488079989329027|17|-1.258439507940896
data/p_024.jpg|3.9784192236315534|-13.665252958493246|-13.718739040257036|4|1.7773707709330637
data/k_i_087.jpg|8.406905888455364|-2.112945691866897|-13.861503062230499|19|-0.7045403871266874
data/a_084.jpg|-10.599318533118113|-4.490210166163653|-0.8079490471845959|1|-0.16156179631985973
data/s_031.jpg|91.23372757402053|24.22072263981527|53.03080410956837|12|-0.6439801325398029
data/l_040.jpg|25.58137408121175|9.106111907890552|13.682324098467667|0|1.4764552415574588
data/n_126.jpg|46.15941517613982|5.072808820839588|15.916725196717955|2|-1.0540633262723764
data/p_087.jpg|2.0477055816905514|-16.162180129966707|-27.213388533594724|4|-0.4975138250284375
data/i_068.jpg|-6.414343728771744|-13.943968638275797|-0.6741187259952981|7|-0.9938278003971954
data/q_128.jpg|-46.97465625295895|-59.59555891169517|83.67295929949262|3|0.6307915505305447
data/l_035.jpg|18.275566316059045|-8.096727011428198|13.777974158821376|0|-0.3176897587215856
data/a_171.jpg|-29.088616261044113|-0.4411381551718958|-3.255155030548681|17|-1.9644449972187041
data/n_011.jpg|32.22528121234771|1.3412275847603499|6.355926610905846|2|-0.8155761918811667
data/l_140.jpg|2.8984662948637525|-15.641812167836623|-2.8801610203050885|0|0.2312672592999836
data/n_065.jpg|27.71430248578364|1.2326203513059553|-1.6763297597224553|2|0.5124693008946917
data/f_007.jpg|23.527380224469837|13.81035584714982|17.920597218865407|19|1.83679454398016
data/t_152.jpg|19.263294835809248|-6.24236828749867|-10.567517023650858|8|-0.6007102487285324
data/a_178.jpg|-15.533568900278421|-7.890025002947325|-6.556331444654704|1|-0.7520441619904505
data/i_120.jpg|-11.568046809354101|-14.896241268963914|-8.131638598732039|7|-1.804774029668642
data/s_134.jpg|96.01320337392411|31.010455640452225|64.32363751441227|12|-0.4551174265308419
data/a_154.jpg|0.15104203156011953|-4.213255288525174|-2.113098971783781|1|-0.6781068347876025
data/115.jpg|13.05459240138727|-5.674491939452769|-23.566859105853062|19|-1.0492539632796112
data/l_069.jpg|12.009990505188567|-9.518980864600305|23.654971140171543|0|1.3488796615370016
data/b_131.jpg|-16.650157370347664|-0.07672933778265865|-9.099994209273897|18|-0.242957129460582
data/t_083.jpg|10.03612561136174|-12.334912314393257|-5.998530203101688|8|0.3859660924665852
data/f_083.jpg|46.193854687816724|8.76242425721678|23.5243650145376|19|3.8179730424844274
data/s_054.jpg|66.7202538242499|12.170672332394954|43.140449920439536|12|-0.24326821527206055
data/t_148.jpg|13.99717827227062|-9.026380714924137|-15.10208837326059|8|-0.682297276186644
data/k_i_060.jpg|6.958874948119617|3.4770770135587683|-18.646242230761995|19|-0.02085669872155285
data/p_o_145.jpg|-47.41734901708927|55.10984878361419|11.176457871791749|14|-0.9292593958505145
data/h_g_122.jpg|-25.671242118894423|5.5377302819527054|0.1875683910050382|17|0.3034150738120452
data/d_037.jpg|33.165536407007245|1.774490241745125|-8.959452515122841|11|0.7084688044172163
data/g_147.jpg|-43.46381435503173|68.66839689111059|25.424881812980935|6|-0.080077770493289
data/q_138.jpg|-36.84269386482113|-42.18937491409865|60.00345500136883|3|1.3185283382442852
data/a_051.jpg|-28.679341866185073|0.8798903526311445|-13.024024425404267|1|-0.11214666889893377
data/n_040.jpg|17.654537659683722|-12.779223592462532|-12.719009926877673|19|0.1848544290459498
data/t_150.jpg|44.92288012534832|4.149847305162551|-11.33845520833219|8|2.617797535562557
data/p_158.jpg|0.3397628394573482|-10.759384061915789|-27.92651612232453|4|-0.4250857079696421
data/i_019.jpg|-25.099547781695996|-4.78970483911433|16.205836063412367|7|2.3195250740996465
data/h_007.jpg|17.2020312119864|-5.58369313791353|-7.40701093692956|5|-0.5117545768163737
data/f_077.jpg|2.216043465178373|16.394373998231103|7.777440433070807|19|0.6948992480385019
data/a_046.jpg|-15.988902451275573|-16.346722284474474|-6.02696005714659|1|-1.8007963306039991
data/a_042.jpg|-21.39234934776665|11.06305680473053|-6.112639561084505|1|0.6146824691552574
data/p_o_073.jpg|-33.80602830487478|67.54062737969439|1.3439848440408233|14|-0.22339231154447545
data/m_040.jpg|3.943977952837189|18.65725498886094|-8.494647231662356|10|-0.14087308495196138
data/096.jpg|14.25466822716339|-10.52458860633155|-9.414136659526372|19|0.7635602539779095
data/p_o_067.jpg|-34.14822028205609|35.94249968560557|5.409415621013851|14|-1.7794697247266875
data/p_126.jpg|1.8012466606216404|-12.818382867853774|-25.281070465405474|4|0.8455615455380207
data/d_145.jpg|26.074881713585064|4.685794254844744|-1.06682534803872|11|1.5706496321370251
data/049.jpg|31.874836474306438|5.145345805103209|-14.810172011968486|19|-1.3342521089419912
data/f_081.jpg|33.694554016249306|13.93107017747657|9.026487195221343|19|1.5906286011333783
data/c_110.jpg|-21.463793645279008|-28.72683433428676|13.595493302961062|15|-0.6634011323338513
data/i_046.jpg|0.3509811863282491|-13.494260377977172|-0.32553981713280056|7|-0.8182686705548124
data/l_100.jpg|14.491195788762553|-11.653902897688395|7.2678699445517765|0|-0.4239243469593187
data/m_072.jpg|-0.865027879381141|26.089713250152688|-11.688501958195154|10|-1.4186465350424722
data/n_013.jpg|29.936674089926626|-2.4097144046187586|-10.633143476814375|2|0.3331421416672316
data/s_014.jpg|91.07915608158507|23.517462790494253|62.32584122897883|12|-1.1086027004221577
data/t_015.jpg|18.434217537013392|-12.600656506502407|-13.795861506743954|8|-1.714386761945497
data/c_088.jpg|-33.515628502150925|-13.676056584230812|19.8622036905237|15|-0.4153554044483718
data/m_039.jpg|24.419984242291008|42.64857507492444|-5.19447336358187|10|1.6378600348070242
data/c_073.jpg|-26.025539016639733|-26.248252852009887|26.971250488269604|15|-0.5198541206704661
data/t_005.jpg|15.811778683491868|-5.698124427957966|-19.031003999396574|8|0.8077332711929018
data/h_062.jpg|-4.710584970980088|-9.362583309015235|-19.023543704072004|5|-0.9634494704007486
data/d_005.jpg|8.686685596718188|2.3946071546438716|-25.709198802639158|19|0.8449336131456404
data/i_075.jpg|-13.902302638062963|-11.131270933822968|-0.5051673463818327|7|-1.2490514271142588
data/h_034.jpg|6.9046606876419165|-10.482119307335129|-10.491113121157717|5|-0.24364685780515538
data/008.jpg|17.326677232836335|6.247501783691594|-16.60997375551936|19|0.7916657753289797
data/f_130.jpg|34.54151885652219|0.0033278922090946043|13.743922949421249|19|0.745399784235955
data/h_102.jpg|7.836419288207254|-9.13685055464206|-24.912883567355255|5|-0.2795897266858269
data/p_123.jpg|1.8082349940152849|-13.085168433441293|-22.855693089557164|4|0.9795157761845933
data/n_008.jpg|9.502922119968453|-7.380782463319803|-18.33564798496421|19|-0.014107988092930632
data/c_068.jpg|-21.104318653959353|-32.009123966587175|19.604010436989324|15|-0.4517736139419061
data/145.jpg|21.388722896447025|-1.1955811433938393|-14.60310266427032|19|-0.7790081769244128
data/a_008.jpg|-17.79829535899815|-18.949053795455466|-0.8928884389265488|1|-0.6235174527531003
data/p_o_081.jpg|-44.61271038723182|68.01204329543923|4.644975502731039|14|-0.4388832943312549
data/p_o_054.jpg|-48.68264582399861|41.13536238783446|6.820734002533343|14|-0.7029908088386596
data/i_108.jpg|-21.059536856156882|-16.55699676733158|3.1326266022479423|7|0.22092849873130943
data/s_052.jpg|74.4825627195171|16.899915580677824|43.570290792053804|12|-0.42867237435126715
data/m_146.jpg|2.0102935821175985|9.496375292515943|-15.454257186823474|9|-0.5214033653925337
data/h_019.jpg|0.6110828942374946|7.753916279768911|-5.180519146936394|5|0.2829734373130933
data/o_003.jpg|-26.18946788045076|-13.591011282839744|-4.503360779849006|13|0.8818043794773038
data/i_065.jpg|-10.811004411812283|-11.492276666397187|-20.179525225224857|7|1.038066684757036
data/k_i_013.jpg|35.624097929181275|9.122395814616125|-18.18743415953985|19|2.730959833635507
data/h_182.jpg|4.91096166433982|-8.442440677453616|-21.389260052673446|5|-1.27517070766794
data/g_102.jpg|-26.877743808677685|24.644111323427996|5.2698416879463155|10|1.5778440880294278
data/p_o_069.jpg|-31.53157306909578|39.71236315030647|-11.279423864046503|14|0.07170942945766456
data/k_i_114.jpg|19.32370198725504|6.192394949217725|-24.38114207424509|19|-0.5509522934048713
data/s_068.jpg|93.71950827654172|24.541063864492937|60.2632125921339|12|-0.6153031011319992
data/f_055.jpg|7.848143062132799|5.293740843745851|11.564003180192886|19|0.16304577364931985
data/k_i_063.jpg|16.261671024690003|-2.3151193905317697|-15.651060182641826|19|0.10416730121428408
data/g_033.jpg|-55.04865235681841|58.32586635380491|22.37560164944206|6|-0.20490359281678544
data/k_i_038.jpg|29.611907683068658|5.721066208950564|-8.953342092705949|19|-0.86337940450875
data/o_073.jpg|-11.238510968268965|-14.007980151533255|1.1796727690774984|13|-1.582941549786604
data/a_031.jpg|-10.338573607958079|-8.245387455724098|-9.47339226188646|1|-1.9735374301943565
data/d_078.jpg|28.704650098838677|-5.163356710617724|-4.995366035827612|11|-1.5175218227773102
data/i_059.jpg|-5.340374301794027|-15.712183253751071|-6.800150187384439|7|-0.9080908683142092
data/i_153.jpg|-11.633309687442189|-6.739865248356221|-13.331282228992317|7|0.9817404126212461
data/d_086.jpg|16.441884584216133|-7.370142882761596|-24.16294240294357|11|0.33937257600112997
data/g_105.jpg|-44.6086270712932|44.474319324255646|6.460855321848662|6|-0.35129910310060886
data/t_078.jpg|17.48546036682953|-10.331268588329907|-21.182202696792864|8|0.8153309868320258
data/q_024.jpg|-33.03401143586203|-44.91808794532596|43.17292249838366|3|-0.5621138027950037
data/t_105.jpg|34.65898017104845|7.276991979411823|-20.31229138336806|8|3.455497206665794
data/c_086.jpg|-13.192157964471882|-5.190914656151229|22.955518048032506|15|1.6925490469581355
data/g_099.jpg|-57.6517655905864|76.18061883535538|22.36237430070515|6|-0.4227581847043188
data/a_027.jpg|-15.647404687561895|-0.9333721981612353|-12.621551006351051|1|0.21842725593414858
data/o_089.jpg|-13.351905083771834|-14.41742670150544|-0.08721760913037226|13|-0.707111134654342
data/h_090.jpg|-3.2582988565516655|-8.271613988297414|-6.986510358617447|5|-0.6931837926899095
data/k_i_099.jpg|20.20340214651678|-0.43990205309488584|-15.845349882238706|19|-0.7746535027151645
data/a_049.jpg|-17.85049623577924|-12.828711866835702|-15.296522738072898|1|-1.0147578647237694
data/i_049.jpg|-11.989901604670653|-3.009222110349262|1.835571335119081|7|-0.3381107543341656
data/p_099.jpg|-0.2340333276169471|-9.850230166048986|-22.258016204728488|4|-0.432622501564758
data/b_159.jpg|-27.68816914886674|-9.62084328177558|-10.322742747073647|18|-0.0038125259382978966
data/m_126.jpg|-1.3655849447657191|10.13139276567145|-8.743739554654912|10|0.8670714570337532
data/o_172.jpg|-14.327796631140085|-13.675942087414297|6.501655254282617|13|-1.0301477568569126
data/k_i_041.jpg|11.043860076217634|8.367915996565296|-11.500860198203494|19|-0.8351077815599781
data/i_013.jpg|-2.773927109103029|-2.7374078190663327|8.832136874776229|7|0.6847853104599845
data/d_074.jpg|6.810978517651704|-12.307490150873017|-8.685748148376582|11|0.47189702000520717
data/k_i_146.jpg|-6.823372858722796|-10.794636724600837|-20.795325484009428|1|0.28353929138709066
data/a_021.jpg|1.7006360306737651|-3.2069751317240933|-5.854591794101883|5|3.778491745719951
data/h_004.jpg|14.014564412063528|-1.2739782959958679|-9.684836442597787|5|-0.7994363464780635
data/c_128.jpg|-19.081310694005687|-7.169547700426285|22.537566324638576|15|0.040586239617595866
data/d_014.jpg|19.02637141680183|-6.3256615186296505|-1.8033779295412269|11|-1.3501599324004105
data/c_010.jpg|-24.92271686153355|-13.166326688423773|20.19635665341632|15|-0.623561301480352
data/t_008.jpg|15.600002634110217|-18.271994998859295|-17.03102969873666|8|0.10466445459723435
data/q_067.jpg|-28.710241158557693|-48.980445182724516|52.82916813541722|3|-1.2480486570018898
data/p_100.jpg|1.3369217115358345|-15.123670236624804|-20.241494007196266|4|-1.9671611396834636
data/b_086.jpg|-21.62525833954892|-12.335242527663135|-19.113210188150745|18|-0.35890415635843487
data/o_137.jpg|-9.528591633191477|-16.09187039238465|10.567519308259321|13|0.03258552351989569
data/q_140.jpg|-25.643147110486158|-35.07758683591723|45.20398073532283|16|-0.07596514435714895
data/s_116.jpg|56.81450328867998|9.569668254904126|25.4593857996228|2|0.7034113609196351
data/b_116.jpg|-7.603869045757484|-16.602179442976762|-22.14807129185538|9|-0.38375548270882853
data/h_g_129.jpg|-25.517925669598803|2.306901952204233|-2.7206096620710785|17|0.10569970191585067
data/a_007.jpg|-35.633481465099834|-7.238356497296781|6.0657088004577355|1|5.167437726205093
data/l_039.jpg|10.265064026243806|-12.934560552056587|1.3400656599543144|0|-0.0869677657973868
data/k_i_004.jpg|24.120724316896567|4.421774293691228|-18.993823957430468|19|-0.12744302626628928
data/m_079.jpg|-1.3863244474121321|16.172200650302855|-20.488111945800433|10|-0.5876785222890754
data/t_128.jpg|17.976693825582004|-10.346222511257904|-8.280909668948953|8|-1.043793859961946
data/a_006.jpg|-13.063541530090342|-6.258896694001779|-10.126783005636502|1|-0.18319467944108486
data/139.jpg|24.46036414014682|-0.6614634087243847|-11.430568295932822|19|-0.8601222356776628
data/i_090.jpg|1.2373174600778465|-0.4591473947737988|10.890576234097868|7|0.2706455660761469
data/t_094.jpg|28.841263256047515|-12.024246110627912|-12.588292183626287|8|0.7358090198447143
data/o_006.jpg|-15.636617690767896|-12.900213488226374|3.1511012896382975|13|-0.7024177984582929
data/g_101.jpg|-28.71181859042483|38.28249262458562|-1.4765335874800694|6|0.7629182904744565
data/k_i_090.jpg|32.49556055806271|13.472703524091722|-10.28488335985447|19|-0.023702296055972634
data/h_037.jpg|-5.0398451965595825|-5.439254213529857|-13.470206277125945|5|-0.10504876226745556
data/107.jpg|30.957836316858728|1.5845596993892848|-12.568236064232828|19|0.10247389937720579
data/g_104.jpg|-44.22611102720985|63.50134238685457|10.718664698257376|6|-0.7146974235600527
data/p_022.jpg|-9.917452599088742|-5.181798724408092|-24.056399668022976|4|-0.3808893050218446
data/n_060.jpg|41.839032560502545|1.675703621781383|-0.066118542704012|2|-0.47282589265306635
data/h_g_067.jpg|-16.2111629135416|-13.266208966868458|-1.0199363416743776|1|-0.3173727487772737
data/i_070.jpg|-10.308002316859806|-7.374966866140796|0.6268747901380992|7|-0.4111705869541086
data/n_106.jpg|46.35580409252805|5.700512984996184|4.394247227158695|2|1.512498765916953
data/l_139.jpg|13.846255626783444|-9.145212997613548|17.459378904243916|0|1.2047490798419114
data/m_042.jpg|5.622745360342578|16.82167636846732|-6.739742168269884|10|-0.06581503723400363
data/o_069.jpg|-17.83364501075484|-11.164512414110986|3.1879231130200574|13|-0.5079803276345735
data/i_143.jpg|-1.220704904137154|-9.676935256515609|-14.719511081630312|7|0.8916780436486698
data/n_003.jpg|43.28648308976421|12.803763842623901|12.862261293879643|2|0.17993077861092496
data/f_035.jpg|15.01345757499278|14.052589282539085|-6.220440108691324|19|0.2743009917378912
